"","SCALERANK","NATSCALE","LABELRANK","FEATURECLA","NAME","NAMEPAR","NAMEALT","NAMEASCII","ADM0CAP","CAPIN","WORLDCITY","MEGACITY","SOV0NAME","SOV_A3","ADM0NAME","ADM0_A3","ADM1NAME","ISO_A2","NOTE","LATITUDE","LONGITUDE","POP_MAX","POP_MIN","POP_OTHER","RANK_MAX","RANK_MIN","MEGANAME","LS_NAME","MAX_POP10","MAX_POP20","MAX_POP50","MAX_POP300","MAX_POP310","MAX_NATSCA","MIN_AREAKM","MAX_AREAKM","MIN_AREAMI","MAX_AREAMI","MIN_PERKM","MAX_PERKM","MIN_PERMI","MAX_PERMI","MIN_BBXMIN","MAX_BBXMIN","MIN_BBXMAX","MAX_BBXMAX","MIN_BBYMIN","MAX_BBYMIN","MIN_BBYMAX","MAX_BBYMAX","MEAN_BBXC","MEAN_BBYC","TIMEZONE","UN_FID","POP1950","POP1955","POP1960","POP1965","POP1970","POP1975","POP1980","POP1985","POP1990","POP1995","POP2000","POP2005","POP2010","POP2015","POP2020","POP2025","POP2050","MIN_ZOOM","WIKIDATAID","WOF_ID","CAPALT","NAME_EN","NAME_DE","NAME_ES","NAME_FR","NAME_PT","NAME_RU","NAME_ZH","LABEL","NAME_AR","NAME_BN","NAME_EL","NAME_HI","NAME_HU","NAME_ID","NAME_IT","NAME_JA","NAME_KO","NAME_NL","NAME_PL","NAME_SV","NAME_TR","NAME_VI","NE_ID"
"4632",7,20,3,"Populated place","Tom Price",,,"Tom Price",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-22.6934611,117.7930578,2723,921,921,4,2,,"Tom Price",921,0,0,0,0,10,5,5,2,2,13,13,8,8,117.775,117.775,117.808333,117.808333,-22.7,-22.7,-22.675,-22.675,117.790278,-22.688889,"Australia/Perth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1001642",101941325,0,"Tom Price","Tom Price",,"Tom Price","Tom Price","Том-Прайс","湯普賴斯",,,,,,,,,,,,,,,,1159145267
"4633",7,20,3,"Populated place","Kalbarri",,,"Kalbarri",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-27.6661808,114.1666642,1537,1537,0,3,3,,"Kalbarri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Australia/Perth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1007955",101941261,0,"Kalbarri","Kalbarri","Kalbarri","Kalbarri","Kalbarri",,,,,,,,,,,,,,,,,,1159145273
"4634",7,20,3,"Populated place","Mount Magnet",,,"Mount Magnet",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-28.0662081,117.8166739,424,424,0,2,2,,"Mount Magnet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q986063",1141908271,0,"Mount Magnet","Mount Magnet",,"Mount Magnet","Mount Magnet",,,,,,,,,,,,,,,,,,1159145277
"4635",7,20,3,"Populated place","Morawa",,,"Morawa",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-29.2162671,116.0000406,259,259,0,2,2,,"Morawa",259,0,0,0,0,10,1,1,1,1,5,5,3,3,116,116,116.016667,116.016667,-29.216667,-29.216667,-29.208333,-29.208333,116.008333,-29.2125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q3862840",1141908275,0,"Morawa",,,"Morawa","Morawa",,,,,,,,,,,,,,,,,,1159145281
"4636",7,20,3,"Populated place","Port Denison",,,"Port Denison",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-29.2828263,114.9166442,1213,1213,0,3,3,,"Port Denison",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Australia/Perth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q7230578",101937697,0,"Port Denison",,,"Port Denison",,,,,,,,,,,,,,,,,,,1159145285
"4637",7,20,3,"Populated place","Merredin",,,"Merredin",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-31.4828471,118.2666723,2668,1440,0,4,3,,"Merredin",1440,1440,0,0,0,20,4,4,2,2,10,10,6,6,118.266667,118.266667,118.291667,118.291667,-31.491667,-31.491667,-31.466667,-31.466667,118.277778,-31.480556,"Australia/Perth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q240092",101941291,0,"Merredin","Merredin",,"Merredin","Merredin",,,,,,,,,,,,,,,,,,1159145291
"4638",7,20,3,"Populated place","Mount Barker",,,"Mount Barker",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-34.632784,117.6666056,1781,1762,1781,3,3,,"Mount Barker",1781,0,0,0,0,10,4,4,1,1,10,10,6,6,117.65,117.65,117.675,117.675,-34.641667,-34.641667,-34.616667,-34.616667,117.6625,-34.629167,"Australia/Perth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1950380",101941297,0,"Mount Barker","Mount Barker",,"Mount Barker","Mount Barker",,,,,,,,,,,,,,,,,,1159145295
"4639",7,20,3,"Populated place","Katanning",,,"Katanning",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-33.6995593,117.5500752,3934,2346,2346,4,4,,"Katanning",2346,2346,0,0,0,20,4,4,2,2,9,9,5,5,117.541667,117.541667,117.566667,117.566667,-33.7,-33.7,-33.683333,-33.683333,117.554167,-33.691667,"Australia/Perth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q984146",101941267,0,"Katanning","Katanning","Katanning","Katanning","Katanning",,,,,,,,,,,,,,,,,,1159145299
"4640",7,20,3,"Populated place","Narrogin",,,"Narrogin",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-32.9328878,117.1666361,4238,3752,0,4,4,,"Narrogin",3752,3752,0,0,0,20,6,6,2,2,12,12,8,8,117.158333,117.158333,117.191667,117.191667,-32.95,-32.95,-32.925,-32.925,117.179167,-32.9375,"Australia/Perth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q995005",101937575,0,"Narrogin","Narrogin",,"Narrogin","Narrogin",,,,,,,,,,,,,,,,,,1159145303
"4641",7,20,3,"Populated place","Gingin",,,"Gingin",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-31.3495735,115.9000468,1446,1446,1446,3,3,,"Gingin",1446,1446,0,0,0,20,5,5,2,2,12,12,8,8,115.891667,115.891667,115.925,115.925,-31.358333,-31.358333,-31.333333,-31.333333,115.908929,-31.347024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q3106766",1141908277,0,"Gingin",,,"Gingin","Gingin",,,,,,,,,,,,,,,,,,1159145309
"4642",7,20,3,"Populated place","Bunbury",,,"Bunbury",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-33.3442838,115.6502429,26998,26369,26398,7,7,,"Bunbury",26998,26998,0,0,0,20,20,20,8,8,29,29,18,18,115.616667,115.616667,115.683333,115.683333,-33.383333,-33.383333,-33.316667,-33.316667,115.641964,-33.349702,"Australia/Perth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q256711",101936955,0,"Bunbury","Bunbury","Bunbury","Bunbury","Bunbury","Банбери","班伯利",,,,,,,,,,,,,,,,1159145313
"4643",7,20,3,"Populated place","Kwinana",,,"Kwinana",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-32.23939,115.7702356,20086,17549,54496,7,6,,"Kwinana",17549,0,0,0,0,10,30,30,11,11,44,44,27,27,115.758333,115.758333,115.833333,115.833333,-32.258333,-32.258333,-32.175,-32.175,115.793191,-32.221037,"Australia/Perth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q3817639",101937389,0,"Kwinana Beach","Kwinana Beach",,,,,,,,,,,,,,,,,,,,,1159145317
"4644",7,20,3,"Populated place","Southern Cross",,,"Southern Cross",0,,0,0,"Australia","AUS","Australia","AUS","Western Australia","AU",,-31.216145,119.3166857,187,187,0,1,1,,"Southern Cross",187,0,0,0,0,10,1,1,0,0,3,3,2,2,119.316667,119.316667,119.325,119.325,-31.233333,-31.233333,-31.225,-31.225,119.320833,-31.229167,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q983647",1141908279,0,"Southern Cross","Southern Cross",,"Southern Cross","Southern Cross",,,,,,,,,,,,,,,,,,1159145321
"4645",7,20,3,"Populated place","Kaltukatjara",,,"Kaltukatjara",0,,0,0,"Australia","AUS","Australia","AUS","Northern Territory","AU",,-25.7884143,128.9973352,355,355,0,2,2,,"Kaltukatjara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q17976",1141908281,0,"Kaltukatjara","Kaltukatjara","Kaltukatjara","Kaltukatjara",,,,,,,,,,,,,,,,,,,1159145327
"4646",7,20,3,"Populated place","Queanbeyan",,,"Queanbeyan",0,,0,0,"Australia","AUS","Australia","AUS","Australian Capital Territory","AU",,-35.3546004,149.2113468,32602,32214,32602,7,7,,"Queanbeyan",32602,0,0,0,0,10,25,25,10,10,32,32,20,20,149.191667,149.191667,149.258333,149.258333,-35.4,-35.4,-35.333333,-35.333333,149.224306,-35.362269,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q606385",101931663,0,"Queanbeyan","Queanbeyan","Queanbeyan","Queanbeyan","Queanbeyan","Куинбеян","昆比恩",,,,,,,,,,,,,,,,1159145331
"4647",7,20,3,"Populated place","Tweed Heads",,,"Tweed Heads",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-28.1825834,153.5466377,33065,33065,8854,7,7,,"Tweed Heads",33065,0,0,0,0,10,29,29,11,11,45,45,28,28,153.491667,153.491667,153.558333,153.558333,-28.241667,-28.241667,-28.158333,-28.158333,153.530449,-28.203098,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q606344",1141908283,0,"Tweed Heads","Tweed Heads","Tweed Heads","Tweed Heads","Tweed Heads","Твид-Хедс","堤維德岬",,,,,,,,,,,,,,,,1159145335
"4648",7,20,3,"Populated place","Ivanhoe",,,"Ivanhoe",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-32.8996081,144.3000187,265,265,0,2,2,,"Ivanhoe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q3156235",1141908285,0,"Ivanhoe","Ivanhoe",,"Ivanhoe","Ivanhoe",,,,,,,,,,,,,,,,,,1159145339
"4649",7,20,3,"Populated place","Wilcannia",,,"Wilcannia",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-31.5662012,143.3833304,442,442,0,2,2,,"Wilcannia",442,442,0,0,0,20,1,1,1,1,7,7,4,4,143.366667,143.366667,143.383333,143.383333,-31.566667,-31.566667,-31.55,-31.55,143.375,-31.558333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q574953",1141908287,0,"Wilcannia","Wilcannia","Wilcannia","Wilcannia",,,,,,,,,,,,,,,,,,,1159145345
"4650",7,20,3,"Populated place","Merimbula",,,"Merimbula",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-36.8996224,149.9000386,6367,848,0,5,2,,"Merimbula",848,848,0,0,0,20,1,1,1,1,5,5,3,3,149.9,149.9,149.916667,149.916667,-36.891667,-36.891667,-36.883333,-36.883333,149.908333,-36.8875,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q3306491",101931215,0,"Merimbula",,,"Merimbula","Merimbula","Мерримбула","梅林布拉",,,,,,,,,,,,,,,,1159145349
"4651",7,20,3,"Populated place","Echuca",,,"Echuca",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-36.1295919,144.750017,19457,7463,7463,6,5,,"Echuca",7463,0,0,0,0,10,12,12,5,5,26,26,16,16,144.733333,144.733333,144.775,144.775,-36.15,-36.15,-36.1,-36.1,144.753704,-36.125463,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q991600",1141908289,0,"Echuca","Echuca","Echuca","Echuca","Echuca","Эчука","埃楚卡",,,,,,,,,,,,,,,,1159145353
"4652",7,20,3,"Populated place","Deniliquin",,,"Deniliquin",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-35.5295768,144.9500048,8024,4015,4015,5,4,,"Deniliquin",4015,4015,0,0,0,20,5,5,2,2,12,12,7,7,144.941667,144.941667,144.966667,144.966667,-35.55,-35.55,-35.516667,-35.516667,144.956548,-35.532738,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1002118",101939635,0,"Deniliquin","Deniliquin",,"Deniliquin",,"Дениликуин","德尼利昆",,,,,,,,,,,,,,,,1159145359
"4653",7,20,3,"Populated place","Nowra",,,"Nowra",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-34.8828463,150.6000476,94781,27292,0,8,7,,"Nowra",27292,27292,0,0,0,20,30,30,11,11,48,48,30,30,150.55,150.55,150.625,150.625,-34.925,-34.925,-34.833333,-34.833333,150.594048,-34.876389,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1343021",101931493,0,"Nowra","Nowra",,"Nowra-Bomaderry",,,"諾拉",,,,,,,,,,,,,,,,1159145365
"4654",7,20,3,"Populated place","Ulladulla",,,"Ulladulla",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-35.3495361,150.4700297,9250,4372,4372,5,4,,"Ulladulla",4372,0,0,0,0,10,6,6,2,2,12,12,7,7,150.458333,150.458333,150.483333,150.483333,-35.375,-35.375,-35.341667,-35.341667,150.469907,-35.356944,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q649969",101932167,0,"Ulladulla",,"Ulladulla","Ulladulla","Ulladulla","Алладалла","阿勒達拉",,,,,,,,,,,,,,,,1159145367
"4655",7,20,3,"Populated place","Batemans Bay",,,"Batemans Bay",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-35.6896187,150.2073067,10557,651,0,6,2,,"Batemans Bay",651,651,0,0,0,20,1,1,1,1,5,5,3,3,150.191667,150.191667,150.2,150.2,-35.708333,-35.708333,-35.691667,-35.691667,150.195833,-35.7,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q810756",101931431,0,"Batemans Bay","Batemans Bay",,"Batemans Bay","Batemans Bay",,,,,,,,,,,,,,,,,,1159145373
"4656",7,20,3,"Populated place","Cooma",,,"Cooma",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-36.2395593,149.1200345,6520,4803,4803,5,4,,"Cooma",4803,4803,0,0,0,20,6,6,2,2,17,17,10,10,149.108333,149.108333,149.15,149.15,-36.25,-36.25,-36.208333,-36.208333,149.129167,-36.229167,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1129726",101939307,0,"Cooma","Cooma","Cooma","Cooma","Cooma","Кума",,,,,,,,,,,,,,,,,1159145377
"4657",7,20,3,"Populated place","Tumut",,,"Tumut",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-35.3095902,148.2200378,6526,3220,3220,5,4,,"Tumut",3220,0,0,0,0,10,6,6,2,2,13,13,8,8,148.208333,148.208333,148.241667,148.241667,-35.325,-35.325,-35.291667,-35.291667,148.224537,-35.306944,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1025607",101932145,0,"Tumut","Tumut","Tumut","Tumut","Tumut","Тьюмут",,,,,,,,,,,,,,,,,1159145383
"4658",7,20,3,"Populated place","Leeton",,,"Leeton",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-34.5449341,146.3973067,7299,5255,5255,5,5,,"Leeton",5255,0,0,0,0,10,6,6,2,2,10,10,6,6,146.383333,146.383333,146.408333,146.408333,-34.566667,-34.566667,-34.541667,-34.541667,146.396875,-34.555208,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q956807",101939777,0,"Leeton","Leeton","Leeton","Leeton","Leeton","Литон",,,,,,,,,,,,,,,,,1159145387
"4659",7,20,3,"Populated place","Young",,,"Young",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-34.3095996,148.2900077,7501,5343,5343,5,5,,"Young",5343,5343,0,0,0,20,8,8,3,3,14,14,8,8,148.283333,148.283333,148.316667,148.316667,-34.325,-34.325,-34.291667,-34.291667,148.298106,-34.30947,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q3305212",101940059,0,"Young","Young","Young","Young",,"Янг",,,,,,,,,,,,,,,,,1159145391
"4660",7,20,3,"Populated place","Cowra",,,"Cowra",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-33.8296289,148.6800097,6795,4664,0,5,4,,"Cowra",4664,4664,0,0,0,20,9,9,4,4,20,20,13,13,148.666667,148.666667,148.7,148.7,-33.85,-33.85,-33.808333,-33.808333,148.686218,-33.83109,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1138239",101939613,0,"Cowra","Cowra","Cowra","Cowra","Cowra","Каура","考拉",,,,,,,,,,,,,,,,1159145395
"4661",7,20,3,"Populated place","Forbes",,,"Forbes",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-33.3896041,148.0199983,4838,3315,0,4,4,,"Forbes",3315,0,0,0,0,10,6,6,2,2,11,11,7,7,148,148,148.016667,148.016667,-33.4,-33.4,-33.358333,-33.358333,148.008333,-33.379167,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q2107368",101939665,0,"Forbes","Forbes","Forbes","Forbes","Forbes",,"福布斯",,,,,,,,,,,,,,,,1159145401
"4662",7,20,3,"Populated place","Goulburn",,,"Goulburn",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-34.7495727,149.7101794,20940,11948,11948,7,6,,"Goulburn",11948,0,0,0,0,10,18,18,7,7,29,29,18,18,149.691667,149.691667,149.758333,149.758333,-34.783333,-34.783333,-34.716667,-34.716667,149.718269,-34.749038,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q605235",101930483,0,"Goulburn","Goulburn","Goulburn","Goulburn",,"Гоулберн","古尔本",,,,,,,,,,,,,,,,1159145405
"4663",7,20,3,"Populated place","Kiama",,,"Kiama",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-34.7095752,150.8400329,10379,10379,0,6,6,,"Kiama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1740762",101930871,0,"Kiama","Kiama",,"Kiama",,,,,,,,,,,,,,,,,,,1159145409
"4664",7,20,3,"Populated place","Katoomba",,,"Katoomba",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-33.706949,150.320013,22076,18593,22076,7,6,,"Katoomba",22076,22076,0,0,0,20,25,25,10,10,37,37,23,23,150.291667,150.291667,150.383333,150.383333,-33.733333,-33.733333,-33.683333,-33.683333,150.333214,-33.709881,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1530148",101930849,0,"Katoomba","Katoomba","Katoomba","Katoomba","Katoomba","Катумба","卡通巴",,,,,,,,,,,,,,,,1159145413
"4665",7,20,3,"Populated place","Richmond",,,"Richmond",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-33.5995137,150.7399873,13880,5560,421997,6,5,,"Richmond4",13880,13880,0,0,0,20,13,13,5,5,19,19,12,12,150.725,150.725,150.775,150.775,-33.633333,-33.633333,-33.591667,-33.591667,150.746296,-33.607407,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1184885",101931719,0,"Richmond","Richmond",,"Richmond","Richmond",,,,,,,,,,,,,,,,,,1159145419
"4666",7,20,3,"Populated place","Lithgow",,,"Lithgow",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-33.4961092,150.152788,11128,9548,0,6,5,,"Lithgow",9548,9548,0,0,0,20,14,14,5,5,29,29,18,18,150.125,150.125,150.191667,150.191667,-33.508333,-33.508333,-33.458333,-33.458333,150.151535,-33.480482,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1789805",101931059,0,"Lithgow","Lithgow","Lithgow","Lithgow","Lithgow","Литгоу","利斯戈",,,,,,,,,,,,,,,,1159145423
"4667",7,20,3,"Populated place","Parkes",,,"Parkes",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-33.1295683,148.170015,11137,3183,3183,6,4,,"Parkes",3183,0,0,0,0,10,10,10,4,4,19,19,12,12,148.158333,148.158333,148.208333,148.208333,-33.15,-33.15,-33.116667,-33.116667,148.178571,-33.135119,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q605513",101939887,0,"Parkes","Parkes","Parkes","Parkes","Parkes",,"帕克斯",,,,,,,,,,,,,,,,1159145427
"4668",7,20,3,"Populated place","Bathurst",,,"Bathurst",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-33.4196281,149.5700329,6111,6111,17462,5,5,,"Bathurst1",6111,4496,0,0,0,20,9,9,3,3,15,19,9,12,-65.666667,149.541667,-65.616667,149.575,-33.433333,47.575,-33.391667,47.625,41.956181,7.096458,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q704978",1141908293,0,"Bathurst","Bathurst","Bathurst","Bathurst","Bathurst","Батерст","巴瑟斯特",,,,,,,,,,,,,,,,1159145431
"4669",7,20,3,"Populated place","Maitland",,,"Maitland",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-32.7209627,151.555028,18625,1428,0,6,3,,"Maitland",18625,0,0,0,0,10,17,17,6,6,28,28,17,17,151.491667,151.491667,151.566667,151.566667,-32.75,-32.75,-32.7,-32.7,151.532065,-32.72337,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q606900",101931123,0,"Maitland","Maitland",,"Maitland","Maitland","Мэйтленд","梅特兰",,,,,,,,,,,,,,,,1159145437
"4670",7,20,3,"Populated place","Singleton",,,"Singleton",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-32.5694991,151.1600134,13813,2868,2868,6,4,,"Singleton",2868,0,0,0,0,10,5,5,2,2,12,12,8,8,151.158333,151.158333,151.191667,151.191667,-32.583333,-32.583333,-32.558333,-32.558333,151.174405,-32.569643,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q667610",101931857,0,"Singleton","Singleton",,"Singleton","Singleton",,,,,,,,,,,,,,,,,,1159145441
"4671",7,20,3,"Populated place","Mudgee",,,"Mudgee",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-32.5896012,149.5801098,5391,5391,5391,5,5,,"Mudgee",5391,5391,0,0,0,20,12,12,4,4,17,17,11,11,149.566667,149.566667,149.608333,149.608333,-32.616667,-32.616667,-32.583333,-32.583333,149.5875,-32.599479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q59819",1141908295,0,"Mudgee","Mudgee","Mudgee","Mudgee","Mudgee","Маджи","馬奇",,,,,,,,,,,,,,,,1159145445
"4672",7,20,3,"Populated place","Muswellbrook",,,"Muswellbrook",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-32.2695691,150.890004,11630,4712,4712,6,4,,"Muswellbrook",4712,0,0,0,0,10,11,11,4,4,22,22,14,14,150.875,150.875,150.908333,150.908333,-32.291667,-32.291667,-32.25,-32.25,150.8925,-32.270833,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1008383",101939853,0,"Muswellbrook","Muswellbrook",,"Muswellbrook","Muswellbrook",,,,,,,,,,,,,,,,,,1159145453
"4673",7,20,3,"Populated place","Taree",,,"Taree",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-31.8976021,152.4618461,44182,16081,14884,7,6,,"Taree",16081,16081,0,0,0,20,15,15,6,6,21,21,13,13,152.433333,152.433333,152.491667,152.491667,-31.925,-31.925,-31.883333,-31.883333,152.462083,-31.902917,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1543632",101932035,0,"Taree","Taree","Taree","Taree","Taree","Тари","塔瑞",,,,,,,,,,,,,,,,1159145457
"4674",7,20,3,"Populated place","Kempsey",,,"Kempsey",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-31.0873673,152.8220308,11840,9522,0,6,5,,"Kempsey",11840,0,0,0,0,10,15,15,6,6,26,26,16,16,152.808333,152.808333,152.858333,152.858333,-31.108333,-31.108333,-31.05,-31.05,152.833929,-31.07877,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1619596",101930865,0,"Kempsey","Kempsey",,"Kempsey","Kempsey",,"肯普西",,,,,,,,,,,,,,,,1159145461
"4675",7,20,3,"Populated place","Gunnedah",,,"Gunnedah",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-30.9870117,150.2622904,7148,5260,5260,5,5,,"Gunnedah",5260,5260,0,0,0,20,10,10,4,4,16,16,10,10,150.233333,150.233333,150.275,150.275,-31,-31,-30.966667,-30.966667,150.251603,-30.984295,"Australia/Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1554825",101939711,0,"Gunnedah","Gunnedah",,"Gunnedah","Gunnedah",,,,,,,,,,,,,,,,,,1159145465
"4676",7,20,3,"Populated place","Coffs Harbour",,,"Coffs Harbour",0,,0,0,"Australia","AUS","Australia","AUS","New South Wales","AU",,-30.3070532,153.1122973,62978,34944,34944,8,7,,"Coffs Harbour",34944,34944,0,0,0,20,21,21,8,8,21,21,13,13,153.083333,153.083333,153.141667,153.141667,-30.316667,-30.316667,-30.275,-30.275,153.114286,-30.29375,"Australia/Brisbane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q604283",85781899,0,"Coffs Harbour","Coffs Harbour","Coffs Harbour","Coffs Harbour","Coffs Harbour","Кофс-Харбор","科夫斯港",,,,,,,,,,,,,,,,1159145471
